# 优化的快速探索路径（减少回头路）
# 视野半径: 6像素
# 目标覆盖率: 85.0%
# 停留点数: 204
# 总路径点数: 4877
# 格式: 序号,x,y
1674,87,107
1675,87,106
1676,87,105
1677,87,104
1678,88,104
1679,89,104
1680,89,103
1681,90,103
1682,91,103
1683,91,102
1684,92,102
1685,93,102
1686,94,102
1687,95,102
1688,96,102
1689,97,102
1690,98,102
1691,99,102
1692,100,102
1693,100,101
1694,101,101
1695,101,100
1696,102,100
1697,102,99
1698,102,98
1699,102,97
1700,102,96
1701,102,95
1702,102,94
1703,102,93
1704,102,92
1705,102,91
1706,102,90
1707,102,89
1708,102,88
1709,102,87
1710,102,86
1711,102,85
1712,102,84
1713,103,84
1714,103,83
1715,104,83
1716,104,82
1717,105,82
1718,106,82
1719,107,82
1720,108,82
1721,109,82
1722,110,82
1723,111,82
1724,112,82
1725,113,82
1726,114,82
1727,115,82
1728,116,82
1729,117,82
1730,117,83
1731,118,83
1732,118,84
1733,118,85
1734,118,86
1735,118,87
1736,118,88
1737,118,89
1738,118,90
1739,118,91
1740,118,92
1741,118,93
1742,118,94
1743,118,95
1744,118,96
1745,118,97
1746,118,98
1747,118,99
1748,118,100
1749,118,101
1750,118,102
1751,118,103
1752,118,104
1753,118,105
1754,118,106
1755,118,107
1756,118,108
1757,118,109
1758,118,110
1759,118,111
1760,118,112
1761,118,113
1762,118,114
1763,118,115
1764,118,116
1765,118,117
1766,118,118
1767,118,119
1768,118,120
1769,119,120
1770,119,121
1771,120,121
1772,121,121
1773,121,122
1774,122,122
1775,123,122
1776,123,123
1777,124,123
1778,125,123
1779,125,124
1780,125,125
1781,125,126
1782,125,127
1783,125,128
1784,125,129
1785,125,130
1786,125,131
1787,125,132
1788,125,133
1789,125,134
1790,125,135
1791,125,136
1792,125,137
1793,125,138
1794,125,139
1795,125,140
1796,125,141
1797,125,142
1798,125,143
1799,125,144
1800,125,145
1801,125,146
1802,125,147
1803,125,148
1804,124,148
1805,124,149
1806,123,149
1807,123,150
1808,122,150
1809,121,150
1810,120,150
1811,120,151
1812,120,152
1813,120,153
1814,120,154
1815,120,155
1816,120,156
1817,121,156
1818,122,156
1819,123,156
1820,124,156
1821,125,156
1822,126,156
1823,127,156
1824,128,156
1825,129,156
1826,130,156
1827,131,156
1828,132,156
1829,132,157
1830,132,158
1831,132,159
1832,132,160
1833,132,161
1834,132,162
1835,132,163
1836,132,164
1837,132,165
1838,132,166
1839,132,167
1840,132,168
1841,132,169
1842,132,170
1843,132,171
1844,132,172
1845,132,173
1846,132,174
1847,132,175
1848,132,176
1849,132,177
